FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
0.0,0.0,0.0,0.0,2,t-dist,3.6,2.360568296949189
0.0,0.0,0.0,0.0,5,t-dist,3.6,2.368687693840898
0.0,0.0,0.0,0.0,7,t-dist,3.6,2.368330114334072
0.0,0.0,0.0,0.0,10,t-dist,3.6,2.3678667658797274
0.0,0.0,0.0,0.0,15,t-dist,3.6,2.359913465347505
0.0,0.0,0.0,0.0,20,t-dist,3.6,2.3558294466096994
0.0,0.0,0.0,0.0,30,t-dist,3.6,2.35512836255783
0.0,0.0,0.0,0.0,45,t-dist,3.6,2.3608835128902412
0.0,0.0,0.0,0.0,60,t-dist,3.6,2.3619237856196373
0.0,0.0,0.0,0.1,2,t-dist,3.6,2.360568296949189
0.0,0.0,0.0,0.1,5,t-dist,3.6,2.368687693840898
0.0,0.0,0.0,0.1,7,t-dist,3.6,2.368330114334072
0.0,0.0,0.0,0.1,10,t-dist,3.6,2.3678667658797274
0.0,0.0,0.0,0.1,15,t-dist,3.6,2.359913465347505
0.0,0.0,0.0,0.1,20,t-dist,3.6,2.3558294466096994
0.0,0.0,0.0,0.1,30,t-dist,3.6,2.35512836255783
0.0,0.0,0.0,0.1,45,t-dist,3.6,2.3608835128902412
0.0,0.0,0.0,0.1,60,t-dist,3.6,2.3619237856196373
0.0,0.0,0.0,0.25,2,t-dist,3.6,2.360568296949189
0.0,0.0,0.0,0.25,5,t-dist,3.6,2.368687693840898
0.0,0.0,0.0,0.25,7,t-dist,3.6,2.368330114334072
0.0,0.0,0.0,0.25,10,t-dist,3.6,2.3678667658797274
0.0,0.0,0.0,0.25,15,t-dist,3.6,2.359913465347505
0.0,0.0,0.0,0.25,20,t-dist,3.6,2.3558294466096994
0.0,0.0,0.0,0.25,30,t-dist,3.6,2.35512836255783
0.0,0.0,0.0,0.25,45,t-dist,3.6,2.3608835128902412
0.0,0.0,0.0,0.25,60,t-dist,3.6,2.3619237856196373
0.0,0.0,0.0,0.5,2,t-dist,3.6,2.360568296949189
0.0,0.0,0.0,0.5,5,t-dist,3.6,2.368687693840898
0.0,0.0,0.0,0.5,7,t-dist,3.6,2.368330114334072
0.0,1.7699115044247787e-05,0.0,0.5,10,t-dist,3.6,2.3678667658797274
0.0,0.0,0.0,0.5,15,t-dist,3.6,2.359913465347505
0.0,8.849557522123893e-05,0.0,0.5,20,t-dist,3.6,2.3558294466096994
0.0,0.000943952802359882,0.0,0.5,30,t-dist,3.6,2.35512836255783
0.0,0.011474926253687314,0.0,0.5,45,t-dist,3.6,2.3608835128902412
0.0,0.04348082595870206,0.0,0.5,60,t-dist,3.6,2.3619237856196373
0.0,0.0,0.0,0.75,2,t-dist,3.6,2.360568296949189
0.0,0.0,0.0,0.75,5,t-dist,3.6,2.368687693840898
0.0,0.0,0.0,0.75,7,t-dist,3.6,2.368330114334072
0.0,5.3097345132743365e-05,0.0,0.75,10,t-dist,3.6,2.3678667658797274
0.0,0.001168141592920354,0.0,0.75,15,t-dist,3.6,2.359913465347505
0.0,0.007716814159292035,0.0,0.75,20,t-dist,3.6,2.3558294466096994
0.0,0.06861946902654867,0.0,0.75,30,t-dist,3.6,2.35512836255783
